user_id,group,segment,converted,latency_ms,time_on_page_sec
2605,control,desktop,0,242.43,79.21
12786,treatment,mobile,1,234.35,54.46
13777,control,tablet,0,277.2,43.14
5497,treatment,desktop,0,193.41,78.5
5456,treatment,desktop,0,170.6,19.18
6958,control,mobile,1,235.01,38.98
3061,control,desktop,0,229.75,37.92
13590,treatment,mobile,0,213.82,119.3
5806,treatment,desktop,0,192.46,52.82
4540,treatment,desktop,0,205.46,43.49
14974,treatment,tablet,0,218.6,44.82
4714,treatment,desktop,1,231.19,50.74
12466,treatment,mobile,0,252.93,103.89
5685,treatment,desktop,0,217.21,67.85
2884,control,desktop,0,234.0,10.27
641,control,desktop,0,231.7,47.72
14621,control,tablet,0,183.16,50.95
8075,control,mobile,0,189.52,52.76
10468,treatment,mobile,0,202.28,20.04
2040,control,desktop,0,245.8,45.64
13019,treatment,mobile,0,225.61,37.44
8052,control,mobile,0,244.91,60.35
1689,control,desktop,0,173.15,179.88
7353,control,mobile,0,253.52,48.09
5786,treatment,desktop,0,224.9,67.81
15921,treatment,tablet,0,179.13,74.35
7875,control,mobile,0,259.23,59.3
11100,treatment,mobile,0,191.37,24.46
12825,treatment,mobile,0,207.21,30.08
10258,treatment,mobile,0,261.22,44.9
14075,control,tablet,0,206.05,108.89
9440,control,mobile,0,195.93,63.43
3215,treatment,desktop,0,189.87,40.73
2028,control,desktop,0,222.09,43.65
13174,treatment,mobile,0,267.27,131.2
4435,treatment,desktop,0,219.13,37.72
12974,treatment,mobile,0,275.79,24.31
12910,treatment,mobile,0,203.98,18.92
10751,treatment,mobile,0,225.41,76.8
95,control,desktop,0,244.43,68.49
6613,control,mobile,0,228.2,38.75
9020,control,mobile,0,239.68,50.38
10878,treatment,mobile,0,215.98,114.5
180,control,desktop,0,224.85,43.48
9675,control,mobile,0,237.37,36.12
9457,control,mobile,0,208.76,32.74
13184,treatment,mobile,0,282.64,60.39
10954,treatment,mobile,0,218.86,32.76
398,control,desktop,0,282.36,55.37
12554,treatment,mobile,0,259.95,45.09
8013,control,mobile,0,184.36,56.32
15796,treatment,tablet,0,219.38,58.3
4626,treatment,desktop,0,256.02,40.06
3487,treatment,desktop,0,244.46,35.01
10934,treatment,mobile,0,209.6,58.13
13756,control,tablet,0,185.86,35.62
8179,control,mobile,0,208.12,16.37
8232,control,mobile,0,200.2,111.28
13043,treatment,mobile,0,172.68,37.09
2349,control,desktop,0,186.88,26.62
1760,control,desktop,0,241.93,58.99
3326,treatment,desktop,0,214.04,25.66
11852,treatment,mobile,1,197.45,32.78
8676,control,mobile,0,184.09,41.14
10917,treatment,mobile,0,210.27,63.74
7836,control,mobile,0,217.48,95.14
4696,treatment,desktop,0,225.99,57.6
3022,control,desktop,0,257.75,70.82
15711,treatment,tablet,0,252.04,35.17
7249,control,mobile,0,197.69,59.16
9695,control,mobile,0,210.13,75.23
10365,treatment,mobile,0,271.16,54.7
13410,treatment,mobile,0,219.19,27.51
8532,control,mobile,0,235.46,41.41
7998,control,mobile,0,225.06,43.68
7584,control,mobile,1,215.16,16.14
13583,treatment,mobile,0,226.36,75.94
3142,control,desktop,0,205.19,25.54
3479,treatment,desktop,1,185.57,31.66
6292,treatment,desktop,0,202.15,52.92
10947,treatment,mobile,0,211.61,31.23
5940,treatment,desktop,0,242.86,47.15
14166,control,tablet,0,255.34,85.95
14426,control,tablet,0,171.41,58.6
11347,treatment,mobile,0,270.68,22.15
4910,treatment,desktop,1,235.09,37.95
9574,control,mobile,0,261.04,24.54
14256,control,tablet,0,208.54,49.69
3875,treatment,desktop,1,192.3,41.92
4400,treatment,desktop,0,249.55,55.52
5454,treatment,desktop,0,217.56,83.97
11217,treatment,mobile,0,236.35,35.63
15848,treatment,tablet,0,248.14,44.89
5598,treatment,desktop,0,189.35,105.62
13577,treatment,mobile,0,225.46,57.61
6374,treatment,desktop,0,215.47,32.24
11201,treatment,mobile,0,204.17,58.81
3386,treatment,desktop,0,258.53,32.53
3005,control,desktop,0,264.98,34.38
7003,control,mobile,0,196.62,41.67
8120,control,mobile,0,148.25,64.13
9573,control,mobile,0,191.18,20.26
13962,control,tablet,0,196.59,61.21
14887,treatment,tablet,0,222.13,31.42
12713,treatment,mobile,0,222.07,35.13
13031,treatment,mobile,0,238.29,70.12
8649,control,mobile,0,257.8,42.78
7697,control,mobile,0,226.07,74.07
3853,treatment,desktop,0,213.54,62.4
4549,treatment,desktop,0,236.85,44.57
10425,treatment,mobile,0,204.12,31.75
428,control,desktop,0,204.54,52.89
15569,treatment,tablet,1,191.42,71.43
4839,treatment,desktop,0,160.87,37.38
9143,control,mobile,0,225.84,26.8
10542,treatment,mobile,0,236.46,80.13
238,control,desktop,0,179.8,127.62
12361,treatment,mobile,0,265.45,26.56
5703,treatment,desktop,0,181.12,32.0
4371,treatment,desktop,0,236.44,46.03
10097,treatment,mobile,0,218.81,73.7
12996,treatment,mobile,1,158.18,25.03
1346,control,desktop,0,181.27,40.05
10361,treatment,mobile,0,205.99,27.11
14594,control,tablet,1,186.92,106.18
3363,treatment,desktop,0,228.86,104.26
8883,control,mobile,1,186.12,57.46
15156,treatment,tablet,0,198.97,36.17
9397,control,mobile,0,169.93,57.45
6231,treatment,desktop,0,223.53,39.76
13030,treatment,mobile,0,246.51,58.32
14825,treatment,tablet,0,194.84,74.97
926,control,desktop,0,252.22,36.28
4652,treatment,desktop,0,174.7,83.16
197,control,desktop,0,241.58,58.71
6163,treatment,desktop,0,253.04,25.81
8905,control,mobile,0,247.54,38.31
15550,treatment,tablet,0,249.81,84.4
11005,treatment,mobile,0,237.59,106.24
2018,control,desktop,0,220.4,58.33
7449,control,mobile,0,167.43,22.6
5682,treatment,desktop,0,230.37,45.88
8831,control,mobile,0,199.51,33.11
6883,control,mobile,1,222.64,3483.37
14182,control,tablet,0,275.83,51.23
9772,control,mobile,0,186.47,64.93
5960,treatment,desktop,1,206.65,30.56
10038,treatment,mobile,0,212.04,69.44
9593,control,mobile,0,205.65,110.52
8290,control,mobile,1,157.57,76.97
15193,treatment,tablet,0,194.75,49.51
10401,treatment,mobile,0,211.34,90.52
10305,treatment,mobile,0,217.08,42.04
7028,control,mobile,0,195.98,45.07
8271,control,mobile,0,237.63,58.4
10685,treatment,mobile,0,221.03,50.3
1639,control,desktop,0,213.32,65.7
6124,treatment,desktop,0,247.18,36.68
1241,control,desktop,0,187.27,24.4
11345,treatment,mobile,0,225.99,35.92
11471,treatment,mobile,0,162.44,44.16
10205,treatment,mobile,0,270.51,16.54
2041,control,desktop,0,232.14,29.26
15890,treatment,tablet,0,227.56,114.7
12560,treatment,mobile,0,204.47,24.28
14706,control,tablet,0,228.84,39.39
798,control,desktop,0,244.45,81.45
7890,control,mobile,0,207.55,78.44
2705,control,desktop,0,216.9,189.71
5654,treatment,desktop,0,252.08,71.41
7159,control,mobile,0,180.27,41.86
9289,control,mobile,0,228.77,27.83
8319,control,mobile,0,218.02,28.52
8442,control,mobile,1,258.15,50.86
8477,control,mobile,0,215.36,101.79
3881,treatment,desktop,0,228.67,12.59
572,control,desktop,0,183.89,113.56
3075,control,desktop,0,218.85,22.54
812,control,desktop,0,169.73,57.99
11109,treatment,mobile,0,166.71,63.04
8967,control,mobile,0,178.94,93.57
14903,treatment,tablet,0,180.75,47.36
2675,control,desktop,0,234.38,68.45
6882,control,mobile,0,242.06,23.95
12613,treatment,mobile,0,236.56,64.27
846,control,desktop,0,243.19,27.03
821,control,desktop,0,217.27,120.25
15669,treatment,tablet,0,213.39,51.77
14367,control,tablet,0,157.85,44.11
12955,treatment,mobile,0,232.92,32.88
14545,control,tablet,0,242.14,43.06
1662,control,desktop,1,245.09,49.8
1693,control,desktop,0,208.39,67.92
3126,control,desktop,1,276.31,36.85
9139,control,mobile,0,198.92,45.26
8881,control,mobile,0,271.82,84.94
15823,treatment,tablet,1,204.77,55.06
58,control,desktop,0,227.7,43.93
1721,control,desktop,0,225.68,20.98
15559,treatment,tablet,1,234.09,76.13
6880,control,mobile,0,221.16,52.57
11123,treatment,mobile,0,170.5,75.25
1786,control,desktop,1,235.46,49.21
9671,control,mobile,1,237.57,29.15
4808,treatment,desktop,0,227.43,107.47
399,control,desktop,0,177.21,76.88
7725,control,mobile,0,269.31,42.8
10978,treatment,mobile,0,250.74,61.82
1079,control,desktop,0,155.22,82.19
957,control,desktop,0,155.61,37.42
10567,treatment,mobile,0,206.61,79.51
14781,control,tablet,0,217.56,40.29
11574,treatment,mobile,0,245.56,70.05
3397,treatment,desktop,0,244.88,122.56
13361,treatment,mobile,0,251.16,100.12
7587,control,mobile,0,224.49,131.88
12696,treatment,mobile,0,171.21,29.58
8226,control,mobile,0,190.19,31.72
7488,control,mobile,0,160.71,25.26
11501,treatment,mobile,0,213.58,110.66
9310,control,mobile,0,209.43,40.59
7507,control,mobile,0,266.58,55.07
8343,control,mobile,0,219.68,97.78
5728,treatment,desktop,0,173.32,67.04
8903,control,mobile,0,199.17,40.48
9542,control,mobile,0,231.51,41.62
9669,control,mobile,0,207.13,65.87
15910,treatment,tablet,0,213.62,39.77
87,control,desktop,0,203.65,133.47
5559,treatment,desktop,1,249.93,49.61
1899,control,desktop,0,188.11,43.94
2937,control,desktop,0,191.06,40.54
2979,control,desktop,0,173.69,82.77
10151,treatment,mobile,0,166.18,26.01
15971,treatment,tablet,0,229.74,53.23
13923,control,tablet,0,191.87,84.04
11544,treatment,mobile,1,238.07,90.45
12084,treatment,mobile,0,231.84,57.14
14410,control,tablet,0,239.28,80.85
4524,treatment,desktop,0,221.41,99.02
9287,control,mobile,0,207.71,28.96
2699,control,desktop,0,221.04,21.03
1099,control,desktop,1,152.15,37.0
13992,control,tablet,1,157.23,21.36
13151,treatment,mobile,0,248.3,69.32
2199,control,desktop,0,195.24,20.04
11190,treatment,mobile,0,218.6,95.29
2259,control,desktop,1,217.65,33.55
11698,treatment,mobile,0,199.61,63.9
11240,treatment,mobile,0,160.05,67.13
9754,control,mobile,0,165.07,51.6
1794,control,desktop,0,187.13,43.71
7478,control,mobile,0,229.68,24.14
15706,treatment,tablet,0,272.84,25.44
6708,control,mobile,1,238.91,51.44
897,control,desktop,1,243.78,75.07
9686,control,mobile,0,240.36,83.11
13371,treatment,mobile,0,174.48,40.73
6055,treatment,desktop,0,219.75,41.82
6051,treatment,desktop,0,154.34,29.37
4398,treatment,desktop,0,284.81,64.39
13445,treatment,mobile,1,199.24,49.32
10505,treatment,mobile,0,221.48,33.97
14138,control,tablet,1,194.2,40.14
8011,control,mobile,0,245.39,36.15
98,control,desktop,0,193.17,79.72
3413,treatment,desktop,0,254.92,29.73
621,control,desktop,0,192.81,36.05
4648,treatment,desktop,0,193.96,79.55
10025,treatment,mobile,1,197.46,56.22
7624,control,mobile,0,199.39,51.15
14962,treatment,tablet,0,166.93,49.92
13419,treatment,mobile,0,232.95,62.53
5558,treatment,desktop,0,231.37,135.04
8379,control,mobile,0,234.52,74.3
3103,control,desktop,0,183.6,53.1
9420,control,mobile,0,214.14,55.36
8306,control,mobile,1,221.89,56.71
7561,control,mobile,0,182.0,33.08
12102,treatment,mobile,0,149.62,83.76
4155,treatment,desktop,0,245.83,79.63
1213,control,desktop,0,233.41,24.39
6522,control,mobile,0,172.9,25.62
10520,treatment,mobile,0,198.31,38.18
13620,control,tablet,0,259.14,34.99
2443,control,desktop,0,289.17,57.83
14406,control,tablet,0,190.11,72.13
13517,treatment,mobile,0,248.32,73.86
5011,treatment,desktop,0,260.75,28.05
7953,control,mobile,0,233.16,22.82
11196,treatment,mobile,0,207.92,87.3
11851,treatment,mobile,1,228.61,34.14
554,control,desktop,1,220.16,23.82
10551,treatment,mobile,0,221.08,34.59
1763,control,desktop,0,244.74,22.08
13134,treatment,mobile,0,259.24,35.81
12172,treatment,mobile,1,202.57,53.14
5667,treatment,desktop,0,229.64,41.62
843,control,desktop,1,191.48,55.6
3478,treatment,desktop,0,196.11,37.86
7391,control,mobile,0,215.07,47.91
2836,control,desktop,1,203.84,38.2
7283,control,mobile,0,256.79,102.57
3564,treatment,desktop,1,250.88,83.89
8588,control,mobile,0,200.17,23.23
4328,treatment,desktop,0,228.6,88.07
10715,treatment,mobile,0,162.63,23.02
13289,treatment,mobile,0,214.62,34.98
11464,treatment,mobile,0,225.28,44.79
1659,control,desktop,0,254.87,148.82
1912,control,desktop,0,227.94,41.98
5967,treatment,desktop,0,243.66,82.69
5323,treatment,desktop,0,236.71,48.16
5604,treatment,desktop,0,209.45,39.7
12591,treatment,mobile,0,238.06,47.22
11179,treatment,mobile,0,253.44,56.38
11390,treatment,mobile,0,177.74,47.2
6608,control,mobile,0,211.84,81.12
3562,treatment,desktop,1,215.31,38.57
4205,treatment,desktop,0,206.24,50.23
14244,control,tablet,0,182.72,42.64
12543,treatment,mobile,0,193.82,43.64
12837,treatment,mobile,1,208.7,45.26
4142,treatment,desktop,0,182.38,54.98
12994,treatment,mobile,0,212.56,32.51
11847,treatment,mobile,0,165.04,32.53
3912,treatment,desktop,0,242.87,41.24
11328,treatment,mobile,0,188.08,29.09
140,control,desktop,0,220.43,93.82
12577,treatment,mobile,1,229.37,77.71
15240,treatment,tablet,0,270.03,23.36
5851,treatment,desktop,0,322.96,35.3
9003,control,mobile,0,237.4,65.41
10969,treatment,mobile,0,180.07,47.74
8358,control,mobile,0,228.77,46.7
184,control,desktop,0,186.04,28.33
13807,control,tablet,0,198.23,42.03
8397,control,mobile,0,212.33,70.06
2726,control,desktop,0,280.91,17.99
5215,treatment,desktop,0,236.24,24.09
9679,control,mobile,0,211.77,46.03
11890,treatment,mobile,0,244.4,62.95
3919,treatment,desktop,0,240.69,117.58
3279,treatment,desktop,1,207.77,60.55
13411,treatment,mobile,0,191.47,34.25
12724,treatment,mobile,0,231.21,53.86
2821,control,desktop,0,240.01,54.76
3089,control,desktop,0,217.21,48.01
10834,treatment,mobile,0,296.61,34.89
6081,treatment,desktop,0,204.57,84.1
10596,treatment,mobile,0,222.39,31.86
10490,treatment,mobile,0,276.08,33.59
13492,treatment,mobile,0,296.73,47.38
14118,control,tablet,0,241.68,44.97
11854,treatment,mobile,0,211.46,35.62
2237,control,desktop,0,171.14,28.11
13200,treatment,mobile,0,184.34,67.93
14721,control,tablet,0,174.33,52.38
2842,control,desktop,1,163.29,30.25
11922,treatment,mobile,0,212.19,50.73
4052,treatment,desktop,0,225.02,59.82
10688,treatment,mobile,0,259.48,47.89
4072,treatment,desktop,1,218.15,82.25
15837,treatment,tablet,0,244.85,40.08
3057,control,desktop,0,264.0,40.1
12029,treatment,mobile,0,227.31,37.46
1112,control,desktop,0,254.84,49.01
14170,control,tablet,0,218.02,35.7
2774,control,desktop,0,216.05,105.49
12335,treatment,mobile,0,253.05,78.48
396,control,desktop,0,200.41,52.88
3955,treatment,desktop,0,206.03,48.83
2355,control,desktop,0,212.63,36.75
4511,treatment,desktop,0,256.34,39.74
9089,control,mobile,0,261.86,33.56
15563,treatment,tablet,0,253.73,15.55
12801,treatment,mobile,0,214.72,23.4
8028,control,mobile,0,188.9,66.7
8719,control,mobile,0,202.65,54.9
922,control,desktop,0,218.39,38.86
12339,treatment,mobile,1,199.28,30.59
2261,control,desktop,1,278.13,110.32
12648,treatment,mobile,0,254.86,67.39
11452,treatment,mobile,0,196.35,13.93
4238,treatment,desktop,0,163.0,20.11
4735,treatment,desktop,0,225.88,199.07
13702,control,tablet,0,250.83,42.74
4023,treatment,desktop,0,231.78,47.22
4162,treatment,desktop,0,182.75,42.19
13081,treatment,mobile,1,183.73,20.42
8456,control,mobile,0,209.98,62.53
5105,treatment,desktop,0,237.6,63.5
172,control,desktop,0,206.7,29.95
10514,treatment,mobile,0,197.92,60.61
4481,treatment,desktop,0,284.23,100.07
5291,treatment,desktop,1,244.15,56.89
10641,treatment,mobile,0,202.96,63.3
9257,control,mobile,0,208.37,69.3
2472,control,desktop,0,224.94,50.62
12025,treatment,mobile,0,201.25,64.46
4887,treatment,desktop,0,282.57,31.6
14955,treatment,tablet,0,225.97,54.03
8377,control,mobile,0,236.17,51.95
11584,treatment,mobile,0,235.43,34.64
4189,treatment,desktop,0,187.0,22.13
6092,treatment,desktop,1,247.79,119.8
7278,control,mobile,0,245.82,42.26
11316,treatment,mobile,0,239.08,82.39
11623,treatment,mobile,0,270.86,52.32
14854,treatment,tablet,0,167.5,58.88
12885,treatment,mobile,0,179.75,26.74
14550,control,tablet,0,226.98,28.65
2804,control,desktop,0,269.0,73.93
12290,treatment,mobile,0,247.78,40.75
2903,control,desktop,0,200.94,37.41
7607,control,mobile,0,236.78,69.96
2499,control,desktop,0,212.24,78.35
3377,treatment,desktop,0,209.14,26.58
3859,treatment,desktop,1,189.64,40.64
12685,treatment,mobile,0,217.1,75.36
11789,treatment,mobile,1,206.17,62.07
12298,treatment,mobile,0,227.63,25.83
3020,control,desktop,0,255.11,55.41
2156,control,desktop,0,220.35,43.63
4864,treatment,desktop,0,184.83,78.52
15354,treatment,tablet,0,190.07,28.22
10899,treatment,mobile,0,254.12,60.82
8729,control,mobile,0,205.21,76.06
745,control,desktop,0,219.24,27.77
8438,control,mobile,0,200.35,47.81
7057,control,mobile,0,185.2,48.83
7400,control,mobile,0,200.05,88.13
15682,treatment,tablet,1,188.74,66.0
7395,control,mobile,0,262.54,29.56
7026,control,mobile,0,206.06,43.86
13376,treatment,mobile,1,223.57,45.15
7422,control,mobile,0,237.32,24.32
7390,control,mobile,0,267.34,77.16
3506,treatment,desktop,0,193.01,36.72
12504,treatment,mobile,0,207.55,86.09
11705,treatment,mobile,0,173.55,41.54
4627,treatment,desktop,0,196.19,52.46
7519,control,mobile,0,238.8,31.43
9607,control,mobile,0,225.29,73.36
3835,treatment,desktop,0,234.81,30.94
6707,control,mobile,0,243.96,35.54
15080,treatment,tablet,0,188.05,40.71
6005,treatment,desktop,0,218.98,32.89
1400,control,desktop,0,211.41,75.71
11284,treatment,mobile,0,203.9,30.35
9276,control,mobile,0,217.15,42.65
12195,treatment,mobile,1,256.16,70.79
2525,control,desktop,0,238.92,44.43
11932,treatment,mobile,0,203.97,51.48
661,control,desktop,0,253.32,35.45
15625,treatment,tablet,0,234.45,71.51
14215,control,tablet,0,217.67,35.07
8085,control,mobile,0,284.67,58.09
6212,treatment,desktop,0,185.6,20.39
2955,control,desktop,0,213.54,66.34
7289,control,mobile,0,213.5,91.55
13425,treatment,mobile,0,183.66,100.75
14072,control,tablet,0,220.44,45.39
11689,treatment,mobile,0,217.16,87.06
5597,treatment,desktop,0,205.05,20.02
15385,treatment,tablet,0,256.42,35.51
11710,treatment,mobile,0,204.73,44.69
6941,control,mobile,0,204.29,92.8
2235,control,desktop,0,247.97,36.83
3744,treatment,desktop,1,166.26,35.77
13575,treatment,mobile,0,237.69,37.91
14993,treatment,tablet,0,273.04,107.83
15132,treatment,tablet,0,205.68,120.44
14185,control,tablet,0,224.55,29.16
9990,control,mobile,0,237.4,63.41
10719,treatment,mobile,0,213.17,39.75
851,control,desktop,0,160.15,33.9
5545,treatment,desktop,0,216.92,70.59
5394,treatment,desktop,0,220.8,48.06
1193,control,desktop,0,211.19,55.4
4888,treatment,desktop,1,232.07,68.52
5343,treatment,desktop,0,196.59,64.82
11086,treatment,mobile,0,234.58,27.5
11938,treatment,mobile,0,262.76,187.71
632,control,desktop,0,194.24,110.92
14895,treatment,tablet,1,201.49,79.77
288,control,desktop,0,239.72,74.34
754,control,desktop,0,238.4,4343.51
24,control,desktop,0,214.42,46.71
12831,treatment,mobile,0,196.77,27.74
14480,control,tablet,1,223.6,40.67
6619,control,mobile,0,233.8,37.05
12988,treatment,mobile,0,217.46,45.87
6732,control,mobile,0,189.13,56.14
12530,treatment,mobile,0,188.28,105.09
10216,treatment,mobile,0,201.1,41.63
13500,treatment,mobile,0,197.53,47.84
883,control,desktop,0,254.04,164.73
1202,control,desktop,0,243.1,29.06
10907,treatment,mobile,0,259.54,78.56
11232,treatment,mobile,1,193.83,59.88
13957,control,tablet,0,213.57,90.38
837,control,desktop,0,220.04,39.3
877,control,desktop,0,192.02,25.81
13074,treatment,mobile,0,183.48,50.6
9265,control,mobile,0,230.75,42.18
3001,control,desktop,0,187.4,38.07
13105,treatment,mobile,0,222.66,85.54
6907,control,mobile,0,254.93,52.7
15035,treatment,tablet,0,196.85,75.86
7486,control,mobile,0,231.97,48.24
10170,treatment,mobile,0,206.13,53.04
15477,treatment,tablet,1,251.6,50.5
12537,treatment,mobile,0,248.97,60.8
472,control,desktop,0,206.9,50.16
14238,control,tablet,1,216.68,81.5
7566,control,mobile,0,264.52,28.69
12717,treatment,mobile,0,215.89,67.74
6202,treatment,desktop,0,218.01,42.94
11066,treatment,mobile,0,135.21,45.38
1080,control,desktop,0,235.61,48.83
14387,control,tablet,1,192.13,75.29
5176,treatment,desktop,0,268.58,36.75
12966,treatment,mobile,1,225.1,18.57
13479,treatment,mobile,0,229.13,53.7
15318,treatment,tablet,0,219.33,107.07
1850,control,desktop,0,207.71,90.4
13682,control,tablet,0,227.37,52.89
276,control,desktop,0,275.96,72.52
11738,treatment,mobile,0,200.56,119.59
9727,control,mobile,0,237.61,116.13
11451,treatment,mobile,0,240.99,54.76
6267,treatment,desktop,0,197.6,67.05
14935,treatment,tablet,0,226.48,40.3
11084,treatment,mobile,0,258.23,99.03
4449,treatment,desktop,0,243.0,123.26
12930,treatment,mobile,0,200.06,63.47
14650,control,tablet,0,234.58,24.0
14554,control,tablet,0,222.97,58.32
11408,treatment,mobile,0,226.25,110.94
6460,control,mobile,0,216.67,32.57
707,control,desktop,0,241.75,38.11
9570,control,mobile,0,202.25,46.43
5448,treatment,desktop,1,228.55,28.24
6129,treatment,desktop,0,226.53,98.68
1054,control,desktop,0,250.83,22.02
6090,treatment,desktop,1,198.39,63.08
9212,control,mobile,0,247.72,54.51
4200,treatment,desktop,0,235.52,46.24
15076,treatment,tablet,0,227.07,52.1
1817,control,desktop,0,242.8,15.84
10926,treatment,mobile,1,192.02,20.44
1293,control,desktop,0,183.96,97.95
6144,treatment,desktop,0,190.55,52.22
5710,treatment,desktop,0,205.75,41.76
10450,treatment,mobile,0,205.77,50.06
11489,treatment,mobile,0,212.64,57.2
2468,control,desktop,0,219.89,21.38
9976,control,mobile,0,220.04,109.96
14818,treatment,tablet,0,234.21,55.91
2399,control,desktop,0,180.6,79.46
14102,control,tablet,1,191.31,82.64
15760,treatment,tablet,1,227.31,165.96
15836,treatment,tablet,0,290.99,34.84
14776,control,tablet,0,258.15,57.92
9296,control,mobile,0,201.35,65.24
29,control,desktop,0,247.71,107.2
5980,treatment,desktop,0,232.36,95.81
6243,treatment,desktop,0,262.62,66.81
9031,control,mobile,0,210.21,118.46
7080,control,mobile,0,186.88,9.76
10692,treatment,mobile,0,299.36,59.76
6117,treatment,desktop,0,200.86,35.58
2141,control,desktop,0,263.21,54.65
15086,treatment,tablet,0,203.67,92.29
9335,control,mobile,0,234.46,32.12
8340,control,mobile,0,250.6,23.84
4565,treatment,desktop,0,249.56,48.83
15075,treatment,tablet,0,203.82,76.38
3243,treatment,desktop,0,198.7,98.2
11810,treatment,mobile,0,205.73,26.35
9100,control,mobile,0,201.2,99.59
2570,control,desktop,0,175.6,40.35
15305,treatment,tablet,0,224.1,83.16
4471,treatment,desktop,0,200.73,84.57
2157,control,desktop,0,229.3,46.38
14156,control,tablet,0,234.13,26.25
6200,treatment,desktop,0,235.18,63.56
5000,treatment,desktop,0,268.85,78.3
8245,control,mobile,0,164.99,82.09
9188,control,mobile,0,208.08,19.93
9254,control,mobile,0,182.89,59.7
13407,treatment,mobile,0,202.97,62.97
15923,treatment,tablet,0,259.49,30.81
2898,control,desktop,1,229.49,55.15
12437,treatment,mobile,0,191.65,37.78
14549,control,tablet,0,172.03,43.64
6795,control,mobile,0,291.47,48.75
15281,treatment,tablet,0,209.74,28.87
12384,treatment,mobile,0,198.56,50.71
2546,control,desktop,0,224.73,80.39
13618,control,tablet,0,202.24,112.83
9537,control,mobile,0,272.05,73.12
13839,control,tablet,0,203.58,50.07
3973,treatment,desktop,1,204.56,33.2
12657,treatment,mobile,0,191.89,32.45
10593,treatment,mobile,0,269.33,12.47
6614,control,mobile,0,197.71,36.99
5656,treatment,desktop,0,218.72,59.6
8888,control,mobile,0,217.49,71.47
15785,treatment,tablet,0,239.08,73.84
14420,control,tablet,0,234.16,21.79
15734,treatment,tablet,0,223.09,30.5
4929,treatment,desktop,0,211.2,61.14
7121,control,mobile,0,218.52,37.75
12239,treatment,mobile,0,255.93,37.43
8630,control,mobile,1,213.65,26.21
12929,treatment,mobile,0,243.86,32.48
11473,treatment,mobile,0,208.37,27.0
5963,treatment,desktop,0,259.34,60.78
9294,control,mobile,0,233.81,67.18
1031,control,desktop,0,231.23,50.79
14913,treatment,tablet,0,176.68,48.24
6483,control,mobile,0,228.38,32.43
15915,treatment,tablet,0,208.5,23.76
1126,control,desktop,0,250.72,22.03
11402,treatment,mobile,0,227.78,99.59
15946,treatment,tablet,0,240.91,50.11
9761,control,mobile,1,191.99,59.42
10105,treatment,mobile,0,231.05,58.1
11127,treatment,mobile,0,229.15,69.76
5562,treatment,desktop,0,316.79,29.09
8764,control,mobile,0,231.49,96.65
1604,control,desktop,0,256.47,34.99
15397,treatment,tablet,0,247.1,45.91
13028,treatment,mobile,0,232.45,24.64
7614,control,mobile,0,255.93,67.06
9582,control,mobile,0,248.94,52.69
2398,control,desktop,0,236.32,71.6
6609,control,mobile,0,259.08,55.14
11234,treatment,mobile,0,221.72,16.23
11043,treatment,mobile,1,238.67,40.94
9311,control,mobile,0,209.44,83.02
4824,treatment,desktop,0,175.3,26.7
11957,treatment,mobile,0,166.65,91.88
15829,treatment,tablet,1,239.87,84.58
14105,control,tablet,0,190.32,33.5
8186,control,mobile,0,238.66,320.97
13520,treatment,mobile,0,212.03,62.54
3719,treatment,desktop,0,190.99,30.57
8531,control,mobile,1,192.22,33.68
5997,treatment,desktop,0,242.82,75.23
5308,treatment,desktop,0,248.76,25.88
4787,treatment,desktop,0,255.8,26.42
12975,treatment,mobile,0,280.69,63.24
5622,treatment,desktop,0,181.45,87.27
12783,treatment,mobile,0,175.41,29.98
374,control,desktop,0,265.67,71.45
7404,control,mobile,0,185.56,56.05
8549,control,mobile,0,161.34,69.57
3889,treatment,desktop,0,228.48,69.64
2623,control,desktop,0,233.39,59.52
5150,treatment,desktop,0,223.74,31.51
15659,treatment,tablet,0,222.64,44.84
7108,control,mobile,0,234.17,128.37
4985,treatment,desktop,1,211.91,115.59
14575,control,tablet,0,201.29,23.04
12660,treatment,mobile,0,242.78,37.28
11825,treatment,mobile,0,234.98,71.31
7979,control,mobile,0,188.21,17.31
443,control,desktop,0,226.79,87.32
79,control,desktop,0,237.81,65.88
5122,treatment,desktop,0,218.33,65.43
4216,treatment,desktop,1,190.03,104.71
12399,treatment,mobile,1,191.26,53.61
2827,control,desktop,0,219.27,48.05
2243,control,desktop,0,227.0,121.2
3821,treatment,desktop,0,200.87,68.53
12769,treatment,mobile,0,201.66,30.42
14728,control,tablet,0,181.71,31.01
1440,control,desktop,0,276.02,40.65
1478,control,desktop,0,182.9,31.79
9844,control,mobile,0,239.21,38.38
2084,control,desktop,0,225.92,29.74
8664,control,mobile,1,208.52,65.25
2369,control,desktop,0,191.88,70.75
1309,control,desktop,0,188.24,21.38
6623,control,mobile,1,188.84,3547.71
6237,treatment,desktop,0,208.73,43.17
3454,treatment,desktop,0,216.31,85.54
6367,treatment,desktop,0,202.89,44.77
12090,treatment,mobile,0,226.1,50.26
847,control,desktop,0,232.25,24.0
11759,treatment,mobile,0,236.08,31.75
15945,treatment,tablet,0,241.97,75.93
7372,control,mobile,0,249.53,96.65
839,control,desktop,1,253.28,20.63
7406,control,mobile,0,229.4,44.34
