user_id,group,segment,converted,latency_ms,time_on_page_sec
9700,control,mobile,0,186.77,121.09
6322,treatment,desktop,0,162.1,83.73
5097,treatment,desktop,0,236.29,62.13
9564,control,mobile,0,130.41,53.39
6489,treatment,desktop,0,199.51,38.1
3025,treatment,desktop,0,232.79,52.38
10241,control,mobile,0,246.59,84.86
16003,treatment,mobile,0,167.72,50.41
5099,treatment,desktop,0,212.14,39.09
19465,treatment,tablet,0,187.8,24.8
5847,treatment,desktop,0,241.08,59.73
9575,control,mobile,1,229.12,98.7
7640,treatment,desktop,0,202.05,46.12
16493,treatment,mobile,0,213.57,65.45
3321,treatment,desktop,0,203.78,30.38
17512,control,tablet,0,233.1,145.1
6099,treatment,desktop,0,252.84,56.95
16206,treatment,mobile,0,249.58,56.91
19926,treatment,tablet,0,210.52,40.71
5703,treatment,desktop,0,230.88,96.74
19640,treatment,tablet,0,210.46,60.04
7272,treatment,desktop,0,249.76,51.02
32,control,desktop,0,209.97,43.84
7177,treatment,desktop,0,196.34,38.96
18608,control,tablet,0,199.52,28.22
6608,treatment,desktop,0,215.46,68.84
11374,control,mobile,0,195.76,91.54
11897,control,mobile,0,277.68,97.58
13808,control,mobile,1,230.84,93.83
11655,control,mobile,0,189.96,66.77
3668,treatment,desktop,0,227.14,56.31
3365,treatment,desktop,0,195.08,70.62
12875,control,mobile,0,217.94,224.95
4975,treatment,desktop,0,250.43,44.88
2206,treatment,desktop,0,223.46,55.0
14356,control,mobile,0,245.22,55.05
4219,treatment,desktop,0,228.38,30.99
3747,treatment,desktop,0,233.71,38.9
16585,treatment,mobile,0,185.29,65.07
10995,control,mobile,0,218.98,83.35
12737,control,mobile,0,253.54,124.63
6719,treatment,desktop,1,189.03,43.1
6061,treatment,desktop,0,212.32,36.26
16546,treatment,mobile,0,215.74,77.75
272,control,desktop,0,264.52,45.7
263,control,desktop,0,186.59,38.84
8491,control,mobile,0,233.79,24.03
11652,control,mobile,0,239.43,46.55
5665,treatment,desktop,1,218.8,40.91
5179,treatment,desktop,0,220.86,62.28
2427,treatment,desktop,0,221.44,19.92
188,control,desktop,0,271.23,50.82
1983,treatment,desktop,0,229.66,40.26
14287,control,mobile,0,210.6,58.05
14413,control,mobile,0,247.46,96.94
1355,treatment,desktop,0,210.47,45.52
9684,control,mobile,0,214.75,66.34
13473,control,mobile,0,226.65,56.6
3425,treatment,desktop,0,237.27,129.71
11198,control,mobile,0,279.09,27.98
12762,control,mobile,0,221.91,75.38
6343,treatment,desktop,0,209.91,23.9
13940,control,mobile,0,204.26,32.0
13351,control,mobile,0,249.05,81.1
19293,treatment,tablet,0,195.37,65.53
15804,treatment,mobile,0,208.44,63.64
5891,treatment,desktop,1,221.67,45.59
5951,treatment,desktop,0,160.91,28.07
14541,control,mobile,0,221.16,89.34
16470,treatment,mobile,0,190.42,47.23
1338,treatment,desktop,0,293.51,102.62
16954,treatment,mobile,0,210.46,31.38
10461,control,mobile,0,152.84,45.58
15812,treatment,mobile,0,181.99,83.26
12953,control,mobile,0,179.07,26.49
17962,control,tablet,0,211.52,21.64
9306,control,mobile,0,229.07,58.57
1523,treatment,desktop,0,201.64,38.43
19992,treatment,tablet,0,248.54,36.51
13175,control,mobile,0,254.59,58.53
12812,control,mobile,0,197.6,28.1
19609,treatment,tablet,0,187.34,91.86
12798,control,mobile,0,206.79,61.37
16251,treatment,mobile,0,226.0,23.39
9410,control,mobile,0,223.95,117.35
5146,treatment,desktop,0,249.11,50.83
216,control,desktop,0,268.42,32.46
6393,treatment,desktop,0,202.01,58.43
16082,treatment,mobile,0,193.93,59.21
4833,treatment,desktop,0,210.53,64.06
16722,treatment,mobile,0,249.27,34.08
4234,treatment,desktop,0,236.72,27.82
12734,control,mobile,0,177.73,33.51
15436,treatment,mobile,0,249.1,57.93
4341,treatment,desktop,0,204.93,77.01
11364,control,mobile,0,196.11,79.68
12849,control,mobile,0,177.06,22.69
9476,control,mobile,0,178.82,50.56
9690,control,mobile,0,244.29,91.65
1613,treatment,desktop,0,188.37,61.03
6603,treatment,desktop,0,245.2,55.89
12883,control,mobile,0,271.37,63.69
10242,control,mobile,0,223.82,42.51
11827,control,mobile,0,219.47,36.11
1967,treatment,desktop,1,240.89,114.92
126,control,desktop,0,155.23,36.13
8551,control,mobile,0,265.15,49.44
7322,treatment,desktop,0,205.67,52.79
446,control,desktop,0,247.21,86.3
11043,control,mobile,0,245.87,68.3
7398,treatment,desktop,1,165.26,23.27
1707,treatment,desktop,0,237.39,57.38
7012,treatment,desktop,0,180.21,46.0
3380,treatment,desktop,0,204.94,68.97
17806,control,tablet,0,225.78,40.15
2948,treatment,desktop,1,238.95,10.38
10497,control,mobile,0,219.35,242.02
19205,treatment,tablet,0,208.72,26.79
17307,treatment,mobile,0,233.29,17.79
7710,treatment,desktop,0,223.25,63.19
13928,control,mobile,0,202.7,15.54
18523,control,tablet,0,236.88,36.29
14259,control,mobile,0,240.95,84.45
18819,control,tablet,0,215.82,31.44
10667,control,mobile,0,232.83,44.29
18369,control,tablet,0,196.04,63.21
6563,treatment,desktop,0,226.06,7.13
6809,treatment,desktop,1,202.6,41.47
4816,treatment,desktop,1,246.53,28.12
19935,treatment,tablet,0,193.66,47.5
4112,treatment,desktop,0,236.98,94.98
10727,control,mobile,0,229.08,70.7
8263,control,mobile,0,211.85,75.69
13178,control,mobile,0,230.15,127.53
12862,control,mobile,0,209.92,34.16
18628,control,tablet,0,203.04,56.67
13062,control,mobile,0,206.05,32.77
15503,treatment,mobile,0,258.98,4261.82
19038,treatment,tablet,0,268.2,55.17
12472,control,mobile,1,227.53,73.83
1209,treatment,desktop,0,216.88,36.23
4625,treatment,desktop,0,264.95,43.72
885,control,desktop,0,178.07,55.46
14761,control,mobile,0,209.31,40.08
16039,treatment,mobile,0,214.61,50.98
1486,treatment,desktop,0,246.31,39.09
6991,treatment,desktop,0,251.69,30.79
11596,control,mobile,0,202.5,86.17
3898,treatment,desktop,0,220.16,37.97
2500,treatment,desktop,1,200.75,33.08
8501,control,mobile,0,256.03,44.05
6293,treatment,desktop,0,260.06,53.49
2691,treatment,desktop,0,159.16,122.84
13340,control,mobile,0,203.65,48.38
11261,control,mobile,0,152.66,68.5
19507,treatment,tablet,0,173.8,44.83
8724,control,mobile,0,265.71,41.57
8168,treatment,desktop,0,197.82,35.9
2755,treatment,desktop,0,243.61,103.85
14640,control,mobile,0,218.47,25.98
19006,treatment,tablet,0,207.2,60.75
10807,control,mobile,0,183.58,38.71
10509,control,mobile,0,242.82,47.56
1269,treatment,desktop,0,205.11,48.52
3872,treatment,desktop,0,203.85,29.86
4109,treatment,desktop,0,168.18,36.24
16752,treatment,mobile,0,205.49,61.58
13998,control,mobile,0,234.86,111.35
5940,treatment,desktop,0,221.93,75.01
11731,control,mobile,0,231.42,53.39
13676,control,mobile,0,218.84,70.99
13888,control,mobile,0,170.61,32.35
15813,treatment,mobile,0,171.94,105.9
3738,treatment,desktop,0,227.51,16.87
18383,control,tablet,0,268.55,42.51
2345,treatment,desktop,0,256.48,48.91
17965,control,tablet,0,236.92,48.66
10383,control,mobile,0,264.26,48.64
15884,treatment,mobile,0,195.43,34.57
1645,treatment,desktop,0,223.73,35.22
9514,control,mobile,0,233.76,66.13
9121,control,mobile,0,236.56,50.65
595,control,desktop,1,211.04,98.24
5446,treatment,desktop,0,250.99,47.39
19452,treatment,tablet,0,195.22,61.73
11853,control,mobile,0,216.0,27.0
7950,treatment,desktop,1,251.08,31.61
8006,treatment,desktop,0,177.17,18.73
15907,treatment,mobile,0,234.54,134.86
17006,treatment,mobile,0,187.0,27.83
4594,treatment,desktop,0,243.11,81.2
9097,control,mobile,0,217.3,43.13
12951,control,mobile,0,208.64,130.83
13573,control,mobile,0,214.0,117.01
2402,treatment,desktop,0,235.95,34.97
8579,control,mobile,0,238.19,116.81
5297,treatment,desktop,0,240.52,31.89
14771,control,mobile,0,286.91,15.44
8658,control,mobile,0,179.14,52.47
16603,treatment,mobile,0,237.35,37.81
5024,treatment,desktop,0,282.78,27.88
826,control,desktop,1,218.41,55.32
17931,control,tablet,0,206.88,43.12
15747,treatment,mobile,0,243.0,66.0
14176,control,mobile,0,244.75,74.18
13260,control,mobile,0,253.73,21.62
3841,treatment,desktop,0,184.58,103.4
13525,control,mobile,0,249.61,34.62
1134,control,desktop,0,197.44,45.49
8922,control,mobile,0,269.51,59.47
13050,control,mobile,0,237.39,24.18
14535,control,mobile,0,198.41,79.22
12630,control,mobile,0,210.22,66.95
17489,treatment,mobile,1,201.34,64.92
12867,control,mobile,0,236.94,33.68
454,control,desktop,0,197.39,68.34
11337,control,mobile,0,251.84,30.57
10512,control,mobile,0,236.63,112.54
16520,treatment,mobile,0,235.09,34.17
6266,treatment,desktop,0,201.86,41.79
1226,treatment,desktop,0,241.29,57.98
3288,treatment,desktop,0,209.34,29.53
7690,treatment,desktop,0,184.96,39.93
12014,control,mobile,0,209.45,60.33
18685,control,tablet,0,224.91,103.23
10330,control,mobile,0,225.42,127.54
17713,control,tablet,0,272.97,83.22
11481,control,mobile,0,223.71,34.23
12324,control,mobile,0,242.18,41.5
857,control,desktop,0,176.42,138.24
663,control,desktop,0,243.06,36.85
6850,treatment,desktop,0,164.24,37.5
1576,treatment,desktop,0,149.66,33.96
19721,treatment,tablet,0,192.29,49.63
18719,control,tablet,0,202.64,171.47
15147,treatment,mobile,0,198.7,45.45
14584,control,mobile,0,174.03,46.17
5475,treatment,desktop,0,219.17,63.46
6894,treatment,desktop,0,215.44,53.18
594,control,desktop,0,228.4,83.84
19385,treatment,tablet,0,250.12,30.21
14900,control,mobile,0,215.1,66.07
16617,treatment,mobile,0,197.03,37.6
4863,treatment,desktop,0,179.66,25.19
10215,control,mobile,0,200.68,45.46
16543,treatment,mobile,0,246.56,29.49
15519,treatment,mobile,0,268.77,36.43
14240,control,mobile,0,252.36,23.95
10659,control,mobile,0,281.64,94.49
10751,control,mobile,0,205.03,61.91
2900,treatment,desktop,0,200.43,113.16
5200,treatment,desktop,0,245.84,69.18
1069,control,desktop,1,246.17,88.94
18510,control,tablet,0,240.13,105.98
5061,treatment,desktop,0,214.44,46.26
19950,treatment,tablet,0,221.42,24.89
14076,control,mobile,0,224.89,39.07
18419,control,tablet,0,187.19,204.02
19759,treatment,tablet,0,186.21,60.82
13542,control,mobile,0,262.03,64.6
11557,control,mobile,0,199.12,15.4
8489,control,mobile,0,177.6,62.77
16553,treatment,mobile,0,230.41,45.07
18301,control,tablet,0,207.8,51.25
9742,control,mobile,0,268.79,50.85
6094,treatment,desktop,1,220.26,67.13
10475,control,mobile,0,260.96,44.18
11346,control,mobile,0,202.41,112.25
1194,control,desktop,1,239.85,47.42
12721,control,mobile,0,208.59,40.67
13291,control,mobile,0,230.01,27.59
15137,treatment,mobile,0,243.78,66.49
16521,treatment,mobile,0,215.08,27.82
1180,control,desktop,0,194.6,49.87
14010,control,mobile,0,228.46,23.37
10975,control,mobile,0,189.33,49.98
1057,control,desktop,0,226.77,28.13
9214,control,mobile,0,223.45,36.42
19560,treatment,tablet,0,248.51,37.97
17243,treatment,mobile,0,205.06,72.64
1600,treatment,desktop,0,204.99,63.41
8506,control,mobile,0,217.08,48.15
5652,treatment,desktop,0,217.8,26.71
2669,treatment,desktop,1,252.21,39.32
8744,control,mobile,0,188.99,23.97
18136,control,tablet,0,184.47,62.34
10756,control,mobile,0,280.85,29.22
2621,treatment,desktop,1,188.85,75.2
11109,control,mobile,0,205.22,48.25
6155,treatment,desktop,0,223.19,27.29
12496,control,mobile,0,256.65,49.46
10913,control,mobile,0,185.31,40.47
8384,control,mobile,0,172.95,106.65
19050,treatment,tablet,0,179.22,60.22
9104,control,mobile,0,203.27,74.33
17574,control,tablet,0,235.95,56.28
16278,treatment,mobile,0,274.62,50.05
18470,control,tablet,0,159.09,33.95
7792,treatment,desktop,0,270.33,53.82
10785,control,mobile,0,217.32,66.49
12919,control,mobile,0,218.28,76.55
4629,treatment,desktop,0,191.66,49.08
11912,control,mobile,0,221.45,47.18
10473,control,mobile,0,257.77,66.37
17506,control,tablet,0,216.88,63.67
11922,control,mobile,0,253.96,57.17
479,control,desktop,0,148.5,47.76
9231,control,mobile,0,183.6,34.21
14616,control,mobile,0,254.29,152.53
17424,treatment,mobile,0,233.7,24.73
325,control,desktop,0,229.91,19.55
6781,treatment,desktop,1,210.71,40.93
4948,treatment,desktop,0,202.8,37.23
408,control,desktop,0,184.99,42.33
893,control,desktop,0,287.27,85.93
302,control,desktop,1,222.11,57.36
9513,control,mobile,0,186.53,48.85
7054,treatment,desktop,0,181.13,40.38
14398,control,mobile,0,259.67,53.29
6201,treatment,desktop,1,185.36,53.74
19588,treatment,tablet,0,172.09,50.08
11986,control,mobile,0,203.83,20.18
14271,control,mobile,0,231.01,83.46
5073,treatment,desktop,1,227.73,20.25
1012,control,desktop,0,218.67,113.28
18910,control,tablet,0,216.14,44.18
16485,treatment,mobile,0,240.2,27.57
19881,treatment,tablet,0,238.63,39.4
2114,treatment,desktop,0,223.95,61.62
8475,control,mobile,0,210.13,42.94
19265,treatment,tablet,0,216.26,26.36
871,control,desktop,0,184.6,40.53
15307,treatment,mobile,0,170.3,84.08
18566,control,tablet,0,202.24,50.75
17825,control,tablet,0,163.07,30.2
9882,control,mobile,0,200.98,56.53
3046,treatment,desktop,1,153.15,32.6
5224,treatment,desktop,0,174.82,116.85
2920,treatment,desktop,0,195.13,18.94
8461,control,mobile,0,264.56,91.54
5971,treatment,desktop,0,242.89,57.79
14967,control,mobile,0,235.76,89.44
19781,treatment,tablet,0,265.79,62.24
15048,control,mobile,0,195.17,49.35
17220,treatment,mobile,0,189.7,35.51
9560,control,mobile,0,197.0,42.08
4192,treatment,desktop,0,197.27,50.27
3239,treatment,desktop,0,234.11,44.12
9696,control,mobile,0,282.29,36.24
1832,treatment,desktop,0,221.3,39.58
3712,treatment,desktop,0,204.02,23.03
17588,control,tablet,0,199.04,71.38
11648,control,mobile,0,267.06,10.94
3016,treatment,desktop,0,189.61,21.36
7314,treatment,desktop,1,259.87,22.05
6775,treatment,desktop,0,286.41,22.8
1376,treatment,desktop,0,178.58,54.1
18198,control,tablet,0,218.74,32.06
16820,treatment,mobile,0,190.33,51.01
18581,control,tablet,1,192.56,46.97
1900,treatment,desktop,0,250.57,245.57
14809,control,mobile,0,166.48,160.94
11809,control,mobile,0,244.42,70.67
9791,control,mobile,0,228.25,35.01
14007,control,mobile,0,223.68,152.95
14973,control,mobile,0,219.21,72.82
6234,treatment,desktop,0,224.51,115.66
1445,treatment,desktop,0,224.74,32.06
5015,treatment,desktop,1,209.98,84.04
6307,treatment,desktop,0,250.12,32.49
9991,control,mobile,0,191.34,29.12
3421,treatment,desktop,1,148.33,76.45
14131,control,mobile,0,226.51,34.66
8365,control,mobile,0,213.27,57.11
16105,treatment,mobile,0,242.96,43.77
1367,treatment,desktop,0,242.75,53.08
1116,control,desktop,0,198.08,37.42
7642,treatment,desktop,0,196.31,56.63
1206,treatment,desktop,0,269.63,62.05
2530,treatment,desktop,1,264.92,104.54
11968,control,mobile,0,227.06,67.44
16447,treatment,mobile,0,202.76,77.07
16601,treatment,mobile,0,215.79,83.2
8888,control,mobile,0,237.69,60.81
1748,treatment,desktop,0,213.52,58.24
6767,treatment,desktop,0,212.92,34.9
9236,control,mobile,0,227.73,116.31
2968,treatment,desktop,0,232.75,90.02
494,control,desktop,0,271.47,11.32
17863,control,tablet,0,230.39,37.51
17421,treatment,mobile,0,261.51,60.5
17256,treatment,mobile,0,199.76,42.02
2704,treatment,desktop,0,160.9,29.6
11286,control,mobile,0,259.21,21.59
942,control,desktop,0,227.0,26.49
5886,treatment,desktop,0,181.87,20.64
8591,control,mobile,0,234.96,74.73
15809,treatment,mobile,0,233.12,41.07
19612,treatment,tablet,0,180.67,61.67
10526,control,mobile,0,163.03,31.83
10948,control,mobile,0,208.51,62.19
5523,treatment,desktop,1,180.13,35.95
1819,treatment,desktop,0,269.39,81.11
28,control,desktop,0,176.79,40.21
13133,control,mobile,0,221.87,150.6
8477,control,mobile,0,193.26,43.02
2922,treatment,desktop,0,255.66,52.21
4040,treatment,desktop,0,228.02,10.03
4925,treatment,desktop,0,242.5,59.73
11087,control,mobile,1,196.11,42.69
3550,treatment,desktop,0,300.97,50.23
1515,treatment,desktop,1,231.37,52.85
19244,treatment,tablet,0,274.8,51.37
15025,control,mobile,0,220.38,45.43
3367,treatment,desktop,0,196.05,79.81
710,control,desktop,0,243.71,92.99
10308,control,mobile,0,205.7,59.72
3572,treatment,desktop,1,230.22,17.74
3111,treatment,desktop,0,222.66,111.69
8607,control,mobile,1,194.88,28.06
17540,control,tablet,0,242.26,43.59
8754,control,mobile,0,202.57,8.85
18588,control,tablet,0,274.82,60.4
6284,treatment,desktop,0,237.56,17.12
4297,treatment,desktop,0,230.76,51.8
14417,control,mobile,0,194.19,64.3
352,control,desktop,0,215.42,38.02
12485,control,mobile,0,182.2,110.1
6056,treatment,desktop,0,242.88,68.04
18498,control,tablet,0,217.71,70.41
19739,treatment,tablet,0,262.29,28.79
8264,control,mobile,0,266.83,67.69
14730,control,mobile,0,272.04,33.38
17522,control,tablet,0,211.6,106.1
1464,treatment,desktop,0,316.82,115.73
11280,control,mobile,0,178.43,44.85
14775,control,mobile,0,223.11,81.59
17082,treatment,mobile,0,251.31,111.67
13058,control,mobile,0,225.99,72.07
8340,control,mobile,0,205.97,34.91
4274,treatment,desktop,0,166.55,65.78
19569,treatment,tablet,0,241.42,56.7
8700,control,mobile,0,212.2,25.14
1809,treatment,desktop,0,189.94,44.96
2169,treatment,desktop,0,225.38,53.24
7496,treatment,desktop,0,292.07,47.17
1166,control,desktop,0,257.57,38.64
8009,treatment,desktop,0,221.12,109.39
18011,control,tablet,0,201.41,42.73
8362,control,mobile,0,229.17,126.03
9011,control,mobile,0,242.06,21.41
17352,treatment,mobile,0,187.45,67.8
16618,treatment,mobile,0,197.99,17.97
317,control,desktop,0,193.14,67.14
11856,control,mobile,0,203.46,108.26
8689,control,mobile,0,116.31,126.49
16804,treatment,mobile,0,247.3,90.3
2819,treatment,desktop,0,204.88,29.66
6375,treatment,desktop,0,259.83,78.12
18243,control,tablet,0,268.3,33.76
10895,control,mobile,0,183.74,19.21
12730,control,mobile,0,276.1,117.85
5283,treatment,desktop,0,186.58,68.45
17729,control,tablet,1,211.61,77.93
5310,treatment,desktop,0,191.25,104.77
18044,control,tablet,0,200.27,73.42
19478,treatment,tablet,1,241.17,39.61
12908,control,mobile,1,256.37,70.22
5789,treatment,desktop,0,241.38,39.79
16178,treatment,mobile,0,216.13,58.06
3784,treatment,desktop,1,248.22,48.59
10463,control,mobile,0,279.9,13.35
15893,treatment,mobile,0,178.64,42.41
12555,control,mobile,0,205.23,39.83
7589,treatment,desktop,0,232.11,37.38
2867,treatment,desktop,0,256.66,30.92
9892,control,mobile,0,222.27,30.36
14124,control,mobile,0,252.08,107.59
17169,treatment,mobile,0,222.7,34.84
3671,treatment,desktop,1,154.23,50.41
3669,treatment,desktop,0,217.79,36.61
1055,control,desktop,0,231.95,32.94
10096,control,mobile,0,157.15,81.21
12822,control,mobile,0,249.88,45.19
491,control,desktop,0,274.16,62.78
12964,control,mobile,0,248.31,91.05
11112,control,mobile,1,206.97,38.76
17699,control,tablet,0,159.26,37.61
11436,control,mobile,0,173.87,39.67
13926,control,mobile,0,176.77,67.35
2917,treatment,desktop,0,202.89,34.11
19211,treatment,tablet,0,184.34,89.18
6126,treatment,desktop,1,234.05,34.74
12874,control,mobile,0,187.16,78.24
6395,treatment,desktop,0,213.93,52.12
5463,treatment,desktop,0,223.78,48.62
19136,treatment,tablet,0,193.49,45.1
2074,treatment,desktop,1,247.75,29.23
15604,treatment,mobile,0,207.81,128.0
1679,treatment,desktop,0,247.84,150.28
14748,control,mobile,0,182.87,76.62
17306,treatment,mobile,0,198.91,20.83
3118,treatment,desktop,0,232.13,58.81
3901,treatment,desktop,1,242.29,92.1
12440,control,mobile,0,242.51,19.6
6008,treatment,desktop,0,196.2,97.5
830,control,desktop,0,177.2,41.1
16375,treatment,mobile,0,182.7,51.27
359,control,desktop,0,225.54,36.18
5035,treatment,desktop,0,194.71,36.49
13388,control,mobile,0,208.91,76.09
14009,control,mobile,0,207.08,72.17
14503,control,mobile,0,241.78,27.35
1879,treatment,desktop,0,181.79,81.33
8428,control,mobile,0,194.92,53.34
15547,treatment,mobile,0,218.15,50.36
1961,treatment,desktop,0,223.1,73.37
14307,control,mobile,0,273.81,32.56
6288,treatment,desktop,0,213.56,32.2
10611,control,mobile,0,212.12,54.68
9752,control,mobile,0,177.37,27.54
15249,treatment,mobile,0,220.85,36.27
11461,control,mobile,0,239.31,65.8
14624,control,mobile,0,242.23,79.74
7215,treatment,desktop,0,200.27,38.4
11608,control,mobile,0,209.07,60.65
8932,control,mobile,0,232.01,21.97
4525,treatment,desktop,0,251.52,125.22
17908,control,tablet,0,261.39,24.59
3161,treatment,desktop,0,296.92,99.62
5078,treatment,desktop,0,196.74,32.28
19780,treatment,tablet,0,268.08,69.73
15192,treatment,mobile,0,218.79,75.6
11045,control,mobile,0,234.93,66.7
774,control,desktop,1,243.22,51.53
5531,treatment,desktop,1,175.18,37.4
12568,control,mobile,0,172.19,78.68
11502,control,mobile,0,205.02,42.26
12240,control,mobile,0,217.08,102.39
10833,control,mobile,0,213.07,38.36
16062,treatment,mobile,0,214.51,72.26
310,control,desktop,1,204.02,40.22
12510,control,mobile,0,227.95,108.36
4565,treatment,desktop,0,217.63,57.51
4890,treatment,desktop,0,261.53,73.44
7659,treatment,desktop,0,247.38,21.07
15443,treatment,mobile,0,195.35,40.95
18750,control,tablet,0,228.38,48.43
6667,treatment,desktop,0,211.5,43.61
17495,treatment,mobile,0,186.68,37.94
8492,control,mobile,0,274.18,53.68
18080,control,tablet,0,225.79,61.43
11694,control,mobile,0,198.64,54.85
8827,control,mobile,0,183.32,4521.81
18946,control,tablet,0,236.01,34.48
18861,control,tablet,0,257.87,42.92
17610,control,tablet,0,234.61,56.66
11162,control,mobile,0,250.78,33.84
1425,treatment,desktop,1,229.66,105.7
5670,treatment,desktop,0,218.54,45.55
9554,control,mobile,1,302.18,57.1
11399,control,mobile,0,233.5,61.4
3416,treatment,desktop,0,233.45,38.76
18878,control,tablet,0,208.17,59.3
661,control,desktop,0,230.65,16.62
15072,control,mobile,0,217.83,34.41
7471,treatment,desktop,0,230.02,57.89
1341,treatment,desktop,0,235.01,44.07
4714,treatment,desktop,0,229.2,43.98
5277,treatment,desktop,0,224.49,74.46
6132,treatment,desktop,0,223.78,31.0
10011,control,mobile,0,230.46,57.54
1550,treatment,desktop,0,236.75,82.08
13154,control,mobile,0,180.37,48.23
1139,control,desktop,0,212.57,69.66
11437,control,mobile,0,254.41,61.3
3065,treatment,desktop,0,217.16,50.85
4436,treatment,desktop,0,227.67,22.44
11565,control,mobile,0,225.71,26.23
14275,control,mobile,0,209.99,91.83
2973,treatment,desktop,0,262.65,37.94
16799,treatment,mobile,0,141.23,39.3
972,control,desktop,0,267.08,59.7
17636,control,tablet,0,206.44,71.33
18979,control,tablet,0,222.86,67.87
14811,control,mobile,0,188.12,20.87
1009,control,desktop,1,237.2,74.29
6567,treatment,desktop,0,254.45,19.07
12471,control,mobile,0,232.33,71.2
7915,treatment,desktop,0,234.96,49.07
17942,control,tablet,0,173.78,28.83
3551,treatment,desktop,0,196.67,23.57
19760,treatment,tablet,0,214.67,49.14
2986,treatment,desktop,0,267.47,64.51
10950,control,mobile,0,203.08,64.76
15535,treatment,mobile,0,178.43,49.91
1686,treatment,desktop,0,222.07,45.2
1964,treatment,desktop,0,242.37,52.22
15150,treatment,mobile,0,166.34,20.43
17168,treatment,mobile,0,156.64,144.19
16537,treatment,mobile,0,154.78,70.02
3328,treatment,desktop,1,172.05,68.47
16411,treatment,mobile,0,225.67,77.68
9503,control,mobile,0,171.89,50.62
9040,control,mobile,0,289.44,38.94
2431,treatment,desktop,0,230.1,20.26
2151,treatment,desktop,0,224.81,28.11
12694,control,mobile,0,193.01,37.14
11272,control,mobile,0,246.01,36.53
11029,control,mobile,0,190.44,277.8
4394,treatment,desktop,1,211.8,44.19
11874,control,mobile,0,248.61,54.25
15602,treatment,mobile,1,198.68,54.07
6970,treatment,desktop,0,210.7,47.05
4546,treatment,desktop,0,214.88,19.4
13511,control,mobile,0,214.56,24.54
15536,treatment,mobile,0,214.13,16.99
14673,control,mobile,0,210.46,24.54
2416,treatment,desktop,0,148.51,61.99
3090,treatment,desktop,0,288.53,116.56
6503,treatment,desktop,0,259.85,24.77
11689,control,mobile,0,226.98,47.9
6101,treatment,desktop,0,273.75,71.31
16008,treatment,mobile,0,208.22,38.2
9774,control,mobile,0,171.54,35.53
7046,treatment,desktop,0,205.45,55.85
17074,treatment,mobile,0,227.12,24.3
8917,control,mobile,0,241.85,47.7
19420,treatment,tablet,0,170.06,29.16
16756,treatment,mobile,0,200.13,100.13
1786,treatment,desktop,1,192.1,32.98
17543,control,tablet,0,221.18,104.91
6633,treatment,desktop,0,222.67,62.72
10867,control,mobile,0,182.35,68.96
12708,control,mobile,0,208.52,28.54
9386,control,mobile,0,243.4,31.13
14802,control,mobile,0,226.03,58.69
19201,treatment,tablet,0,202.18,76.8
14620,control,mobile,1,277.93,44.65
15468,treatment,mobile,0,225.84,45.12
2418,treatment,desktop,1,203.99,21.53
18265,control,tablet,0,200.98,59.36
9052,control,mobile,0,177.8,53.73
11858,control,mobile,0,289.71,56.93
4537,treatment,desktop,0,230.16,26.73
4373,treatment,desktop,0,250.92,30.58
8650,control,mobile,0,238.26,37.92
1210,treatment,desktop,0,251.24,59.03
8132,treatment,desktop,0,209.12,77.15
11650,control,mobile,0,193.42,69.65
18669,control,tablet,0,225.36,47.56
8025,treatment,desktop,1,221.71,15.98
379,control,desktop,1,252.38,18.05
18742,control,tablet,0,212.18,43.47
18851,control,tablet,0,191.08,91.01
11179,control,mobile,0,214.04,69.33
5376,treatment,desktop,0,201.39,67.72
1885,treatment,desktop,0,223.29,46.23
17420,treatment,mobile,0,215.52,50.75
3951,treatment,desktop,0,174.52,94.35
7297,treatment,desktop,1,191.15,39.21
12092,control,mobile,0,231.12,41.07
14298,control,mobile,0,216.72,69.55
12844,control,mobile,0,241.96,85.14
13577,control,mobile,0,192.95,107.51
19674,treatment,tablet,0,227.83,55.3
8508,control,mobile,0,162.36,44.88
4740,treatment,desktop,0,210.46,36.77
11841,control,mobile,0,175.44,81.91
11174,control,mobile,0,229.29,5483.82
15801,treatment,mobile,0,241.42,41.67
17151,treatment,mobile,0,222.08,28.92
15533,treatment,mobile,0,244.76,122.53
3510,treatment,desktop,1,225.33,125.41
11447,control,mobile,0,217.25,53.06
10131,control,mobile,0,187.02,58.32
12960,control,mobile,0,201.59,31.43
4747,treatment,desktop,0,242.96,39.91
16498,treatment,mobile,0,226.34,30.52
5963,treatment,desktop,0,188.72,31.19
5172,treatment,desktop,0,220.79,22.81
1972,treatment,desktop,1,243.82,70.25
12790,control,mobile,0,203.04,153.4
3497,treatment,desktop,0,247.81,21.76
10525,control,mobile,0,218.95,27.4
9003,control,mobile,0,253.7,44.62
5920,treatment,desktop,0,204.58,24.15
2769,treatment,desktop,1,251.08,48.65
7407,treatment,desktop,0,261.75,85.97
16252,treatment,mobile,0,182.12,92.72
15897,treatment,mobile,0,217.21,199.28
7069,treatment,desktop,0,211.69,60.84
1151,control,desktop,1,193.75,133.05
11,control,desktop,1,180.14,36.16
3080,treatment,desktop,1,220.62,91.08
7446,treatment,desktop,0,201.1,156.54
742,control,desktop,0,269.41,131.51
19672,treatment,tablet,0,186.55,65.97
10610,control,mobile,0,217.19,78.49
19467,treatment,tablet,1,195.95,21.9
